message_id,date,symbol,pair,side,entry_values,entry_mid,stop_loss,targets,raw_text,entry_range_pct,stop_loss_pct,number_of_targets,tp1_R,tp2_R,tp3_R,tp4_R,tp5_R,tp6_R,tp7_R,tp8_R,tp9_R,tp10_R,tp11_R,tp12_R,tp13_R,tp14_R
209,2022-01-12T15:05:30,AVAX,USDT,long,"[95.7, 87.0]",91.35,81.0,"[98.0, 99.0, 100.0, 101.0, 103.0, 107.0, 110.0, 114.0, 120.0, 124.0, 128.0, 136.0]","COIN NAME: #AVAX/USDT

LONG SET-UP

Laverage: 5-10X

#AVAX Forming a Double bottom pattern in daily time frame looking bullish. Another reason is it also moving inside a Symmetrical Traingle and after breakout we may see bullish move on #AVAX. So buy a bag of #AVAX in our buy zone and hold it for good profit.

Entry: 95.7 - 87$(Buy partially)

Target: 98 - 99 - 100 - 101 - 103 - 107 - 110 - 114 $(Short - Mid term)

Long term: 120 - 124 - 128 - 136$

Stoploss: 81$(If daily candle closes below there)",0.09523809523809527,0.11330049261083738,12,0.6425120772946868,0.7391304347826096,0.8357487922705324,0.9323671497584551,1.1256038647343007,1.5120772946859917,1.80193236714976,2.188405797101451,2.7681159420289876,3.154589371980679,3.5410628019323696,4.314009661835752,,
215,2022-01-15T15:49:13,KAVA,USDT,short,"[5.53, 5.6]",5.5649999999999995,5.81,"[5.46, 5.4, 5.3, 5.2, 5.0, 4.8, 4.6, 4.4]","COIN NAME: #KAVA/USDT

SHORT SET-UP

Laverage : 5-10X

#KAVA forming a Rising Wedge pattern in 1hr time frame and that indicates Bearish sign. Now it exactly rejected from the upper side of the pattern.

Entry: 5.53 - 5.60$

Target: 5.46 - 5.40 - 5.30 - 5.20 - 5.00 - 4.80 - 4.60 - 4.40$+(Short-mid term)

Stoploss: 5.81$

Note:. This is a scalp trade and little risky. So use low amount of your capital and low Laverage",0.012578616352201151,0.04402515723270443,8,0.4285714285714265,0.6734693877550982,1.0816326530612228,1.4897959183673435,2.306122448979589,3.122448979591834,3.938775510204079,4.755102040816321,,,,,,
246,2022-01-28T13:49:09,HNT,USDT,short,"[27.1, 27.4]",27.25,28.5,"[27.0, 26.5, 26.0, 25.5, 25.0, 24.5, 24.0]","#HNT/USDT(future call)

SHORT SET-UP(Scalp call)

ENTRY: 27.1 - 27.4$

Targets: 27.0 - 26.5 - 26 - 25.5 - 25.0 - 24.5 - 24.0$

Stop loss: 28.5$",0.011009174311926502,0.045871559633027525,7,0.2,0.6,1.0,1.4,1.8,2.2,2.6,,,,,,,
254,2022-01-29T13:16:54,BAT,USDT,short,"[0.85, 0.89]",0.87,0.92,"[0.84, 0.83, 0.81, 0.79, 0.76, 0.73]","COIN NAME: #BAT/USDT

SHORT SET-UP

#BAT Forming a Raising wedge pattern in 2hr time frame and now break down and that's indicate Bearish sign.

Entry: 0.85 - 0.89$

Target: 0.84 - 0.83 - 0.81 - 0.79 - 0.76 - 0.73$(Scalp call)

Stoploss: 0.92$

Note: Always don't wait for all Targets. Books profit partially👍",0.045977011494252915,0.05747126436781615,6,0.6,0.8,1.1999999999999977,1.5999999999999979,2.199999999999998,2.7999999999999976,,,,,,,,
260,2022-01-31T12:45:36,FTM,USDT,short,"[1.92, 2.03]",1.9749999999999999,2.19,"[1.9, 1.88, 1.84, 1.8, 1.76, 1.7, 1.65, 1.6]","COIN NAME: #FTM/USDT

SHORT SET-UP

#FTM Forming a Head and shoulder pattern and already broke that and looking Bearish.

Entry: 1.92 - 2.03$

Targets: 1.90 - 1.88 - 1.84 - 1.80 - 1.76 - 1.70 - 1.65 - 1.60$(Short term)

Stoploss: 2.19$",0.05569620253164551,0.10886075949367094,8,0.34883720930232526,0.4418604651162788,0.6279069767441848,0.8139534883720919,0.999999999999999,1.2790697674418596,1.5116279069767433,1.7441860465116261,,,,,,
271,2022-02-04T10:30:08,ALPHA,USDT,long,"[0.395, 0.39]",0.3925,0.375,"[0.3965, 0.4006, 0.4047, 0.4087, 0.417, 0.4297, 0.4515, 0.4742]","Long some #ALPHA /USDT

LONG SET-UP

Buy: 0.3950 - 0.3900$

Target: 0.3965 - 0.4006 - 0.4047 - 0.4087 - 0.4170 - 0.4297 - 0.4515 - 0.4742$

Sl: 0.3750$",0.012738853503184724,0.044585987261146535,8,0.22857142857142856,0.46285714285714225,0.6971428571428558,0.9257142857142845,1.3999999999999968,2.1257142857142846,3.3714285714285683,4.668571428571424,,,,,,
277,2022-02-05T04:17:03,CHR,USDT,long,"[0.586, 0.56]",0.573,0.53,"[0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.68, 0.7, 0.72]","COIN NAME: #CHR/USDT

LONG SET-UP

#CHR also forming a Symmetrical Traingle like #ALPHA and already broke that and looking bullish. So buy a bag of #CHR in our buy zone and hold it for good profit.

Entry: 0.5860 - 0.5600$(Buy partially)

Target: 0.60 - 0.61 - 0.62 - 0.63 - 0.64 - 0.65 - 0.68 - 0.70 - 0.72$(Short - mid term)

Stoploss: 0.53$",0.04537521815008711,0.07504363001745189,9,0.6279069767441877,0.860465116279072,1.0930232558139563,1.3255813953488407,1.558139534883725,1.7906976744186092,2.4883720930232625,2.9534883720930285,3.4186046511627968,,,,,
291,2022-02-07T08:40:22,COTI,USDT,long,"[0.322, 0.315]",0.3185,0.3,"[0.32783, 0.33119, 0.3347, 0.34144, 0.34841, 0.35867, 0.37361, 0.39247]","Coin name: #COTI/USDT

Long Set-Up

#COTI Forming a Inverse Head and shoulder patter in 4hr time frame and now breaking the neckline and that’s indicate bullish sign. So buy some #COTI in our buy zone and hold it for good profit.

Entry: 0.322 - 0.315$(Buy partially)

Target: 0.32783 - 0.33119 - 0.33470 - 0.34144 - 0.34841 - 0.35867 - 0.37361$ - 0.39247$

Stop loss: 0.300$",0.021978021978021997,0.058084772370486704,8,0.5043243243243242,0.6859459459459442,0.8756756756756745,1.2399999999999998,1.616756756756755,2.1713513513513485,2.978918918918916,3.9983783783783737,,,,,,
298,2022-02-11T02:46:59,OMG,USDT,short,"[5.0, 5.3]",5.15,5.7,"[4.9, 4.8, 4.7, 4.6, 4.4, 4.2, 4.0, 3.8, 3.5, 3.0]","COIN NAME: #OMG/USDT

SHORT SET-UP

#OMG Forming a Bear Flag in 4hr Time frame and already broke that and looking Bearish.

Entry: 5.0 - 5.3$(Buy partially)

Target: 4.9 - 4.8 - 4.7 - 4.6 - 4.4 - 4.2 - 4.0 - 3.8 - 3.5 - 3.0$+(Short-mid term)

Stoploss: 5.7$",0.05825242718446598,0.10679611650485432,10,0.4545454545454547,0.6363636363636376,0.8181818181818188,1.0000000000000016,1.363636363636364,1.7272727272727282,2.090909090909092,2.4545454545454564,3.0000000000000018,3.909090909090911,,,,
299,2022-02-11T10:21:21,CRV,USDT,short,"[3.2, 3.3]",3.25,3.6,"[3.1, 3.07, 3.04, 3.0, 2.95, 2.86, 2.75, 2.62, 2.45, 2.3]","COIN NAME: #CRV/USDT

SHORT SET-UP

Laverage: 5-10x

Entry: 3.2 - 3.3$

Target: 3.1 - 3.07 - 3.04 - 3.0 - 2.95 - 2.86 - 2.75 - 2.62 - 2.45 - 2.3$

Stoploss: 3.6$",0.03076923076923066,0.10769230769230773,10,0.4285714285714282,0.5142857142857146,0.5999999999999998,0.7142857142857141,0.8571428571428564,1.1142857142857143,1.4285714285714282,1.7999999999999992,2.2857142857142847,2.714285714285714,,,,
300,2022-02-11T18:49:26,DASH,USDT,long,"[113.0, 100.0]",106.5,90.0,"[117.0, 119.0, 122.0, 126.0, 132.0, 140.0, 155.0, 170.0, 185.0, 205.0, 230.0, 260.0]","COIN NAME: #DASH/USDT

LONG SET-UP

Laverage 5-10x

#DASH is now breaking a trend line in daily time frame and looking bullish. So buy a bag of #DASH in our buy zone and hold it for good profit.

Entry: 113 - 100$(Buy partially)

Target: 117 - 119 - 122 - 126 - 132 - 140$

Mid-long term: 155 - 170 - 185 - 205 - 230 - 260$

Stoploss: 90$",0.12206572769953052,0.15492957746478872,12,0.6363636363636364,0.7575757575757576,0.9393939393939394,1.1818181818181819,1.5454545454545454,2.0303030303030303,2.9393939393939394,3.8484848484848486,4.757575757575758,5.96969696969697,7.484848484848484,9.303030303030303,,
304,2022-02-13T05:15:51,UNFI,USDT,short,"[5.2, 5.5]",5.35,5.8,"[5.1, 5.0, 4.9, 4.8, 4.6, 4.4, 4.2, 4.0]","COIN NAME: #UNFI/USDT

SHORT SET-UP

#UNFI Is forming a Symmetrical Traingle in 4hr time frame and already broke that down side and looking Bearish.

Entry: 5.2 - 5.5$(Buy partially)

Target: 5.1 - 5.0 - 4.9 - 4.8 - 4.6 - 4.4 - 4.2 - 4.0$(Short-mid term)

Stoploss: 5.8$",0.05607476635514016,0.08411214953271032,8,0.5555555555555554,0.7777777777777767,0.999999999999998,1.2222222222222214,1.666666666666666,2.1111111111111085,2.5555555555555536,2.9999999999999982,,,,,,
310,2022-02-14T17:20:42,ETH,USDT,long,"[2945.0, 2700.0]",2822.5,2500.0,"[2980.0, 3020.0, 3060.0, 3100.0, 3180.0, 3280.0, 3400.0, 3800.0, 4200.0, 5000.0]","COIN NAME: #ETH/USDT

LONG SET-UP

LAVERAGE: 5-10X

#ETH is Formed a Descending channel and after breaked that it looking bullish. Now the price retesting the upper side of the channel and going upside. So buy a bag of #ETH in our buy zone and hold it for good profit.

Entry: 2945 - 2700$(Buy partially)

Target: 2980 - 3020 - 3060 - 3100 - 3180 - 3280 - 3400 - 3800 - 4200 - 5000$(Short- mid term)

Stoploss: 2500$",0.08680248007085917,0.11426040744021258,10,0.4883720930232558,0.6124031007751938,0.7364341085271318,0.8604651162790697,1.1085271317829457,1.4186046511627908,1.7906976744186047,3.0310077519379846,4.271317829457364,6.751937984496124,,,,
313,2022-02-15T19:09:42,ALGO,USDT,long,"[0.94, 0.9]",0.9199999999999999,0.85,"[0.96, 0.97, 0.98, 0.99, 1.005, 1.02, 1.03, 1.05, 1.1, 1.2]","COIN NAME: #ALGO/USDT

LONG SET-UP

LAVERAGE: 5-10X

#ALGO Forming a Falling Wedge pattern and already broke that and looking bullish. So buy a bag of  #ALGO in our buy zone and hold it for good profit.

Entry: 0.94 - 0.90$(Buy partially)

Target: 0.96 - 0.97 - 0.98 - 0.99 - 1.0050 - 1.02 - 1.03 - 1.05 - 1.10 - 1.20$(Short term)

Stoploss: 0.85$",0.04347826086956514,0.07608695652173908,10,0.5714285714285723,0.7142857142857154,0.8571428571428585,1.0000000000000016,1.2142857142857146,1.4285714285714308,1.5714285714285738,1.85714285714286,2.5714285714285756,4.0000000000000036,,,,
320,2022-02-19T17:52:05,BCH,USDT,long,"[310.0, 270.0]",290.0,240.0,"[320.0, 330.0, 340.0, 350.0, 370.0, 390.0, 420.0, 460.0, 500.0, 600.0]","COIN NAME: #BCH/USDT

LONG SET-UP

LAVERAGE: 5-10X

#BCH Formed a Falling Wedge pattern in daily time frame and already Breaked that and looking bullish. So buy a bag of #BCH in our buy zone and hold it for good profit

Entry: 310 - 270$(Buy partially)

Target: 320 - 330 - 340 - 350 - 370 - 390$(Short term)

Mid-long term: 420 - 460 - 500 - 600$

Stoploss: 240$",0.13793103448275862,0.1724137931034483,10,0.6,0.8,1.0,1.2,1.6,2.0,2.6,3.4,4.2,6.2,,,,
327,2022-02-23T19:04:41,BAND,USDT,long,"[3.82, 3.2]",3.51,2.5,"[4.0, 4.2, 4.4, 4.6, 5.0, 5.5, 6.0, 7.0]","COIN NAME: #BAND/USDT

LONG SET-UP

LAVERAGE: 5-10X

#BAND is forming a Falling Wedge pattern and already broke that. Now the price going upside after successful retest. So buy a bag of #BAND in our buy zone and hold it for good profit👍

Entry: 3.82 - 3.20$(Buy partially)

Target: 4.00 - 4.20 - 4.40 - 4.60 - 5.00 - 5.50 - 6.00 - 7.00$(Mid -Long term)

Stoploss: 2.50$",0.17663817663817655,0.2877492877492877,8,0.48514851485148547,0.6831683168316837,0.881188118811882,1.0792079207920793,1.4752475247524757,1.970297029702971,2.465346534653466,3.4554455445544563,,,,,,
331,2022-02-26T17:51:39,ATOM,USDT,long,"[29.1, 26.0]",27.55,24.0,"[29.5, 30.0, 30.5, 31.5, 33.0, 34.5, 37.0, 40.0, 43.0, 50.0]","COIN NAME: #ATOM/USDT

LONG SET-UP

LAVERAGE: 5-10X

Entry: 29.1 - 26.0$(Buy partially)

Target: 29.5 - 30.0 - 30.5 - 31.5 - 33.0 - 34.5 - 37.0 - 40.0 - 43.0 - 50.0$(Short-mid term)

Stoploss: 24.0$",0.1125226860254084,0.12885662431941927,10,0.549295774647887,0.6901408450704222,0.8309859154929574,1.1126760563380278,1.5352112676056333,1.9577464788732388,2.6619718309859146,3.5070422535211256,4.352112676056337,6.323943661971829,,,,
338,2022-03-01T02:56:00,FTM,USDT,long,"[1.85, 1.65]",1.75,1.55,"[1.9, 1.95, 2.0, 2.05, 2.1, 2.25, 2.45, 2.7]","COIN NAME: #FTM/USDT

LONG SET-UP

LAVERAGE: 5-10X

#FTM broke the falling wedge pattern and looking bullish. So buy some #FTM in our buy zone and hold it for good profit.

Entry: 1.85 - 1.65$(Buy partially)

Target: 1.90 - 1.95 - 2.00 - 2.05 - 2.10 - 2.25 - 2.45 - 2.70$(Short-mid term)

Stoploss: 1.55$",0.1142857142857144,0.11428571428571425,8,0.7499999999999997,1.0,1.2500000000000002,1.4999999999999993,1.7500000000000009,2.5000000000000004,3.5000000000000018,4.750000000000002,,,,,,
340,2022-03-02T08:20:19,SOL,USDT,long,"[101.0, 90.0]",95.5,75.0,"[104.0, 106.0, 108.0, 110.0, 115.0, 120.0, 126.0, 136.0, 152.0, 168.0, 200.0, 240.0]","COIN NAME: #SOL/USDT

LONG SET-UP

LAVERAGE: 5-10X

#SOL already broke the trend line on 4hr time frame and now Retesting the trend line. We can see Bullish move on #SOL after successful retest. So buy some #SOL in our buy zone and hold it for good profit.

Entry: 101 - 90$(Buy partially)

Target: 104 - 106 - 108 - 110 - 115 - 120 - 126 - 136$(Short-mid term)

Long term: 152 - 168 - 200 - 240$

Stoploss: 75$",0.11518324607329843,0.21465968586387435,12,0.4146341463414634,0.5121951219512195,0.6097560975609756,0.7073170731707317,0.9512195121951219,1.1951219512195121,1.4878048780487805,1.975609756097561,2.7560975609756095,3.5365853658536586,5.097560975609756,7.048780487804878,,
346,2022-03-03T08:24:57,BNB,USDT,long,"[406.0, 360.0]",383.0,320.0,"[415.0, 425.0, 435.0, 445.0, 470.0, 490.0, 520.0, 540.0, 570.0, 600.0]","COIN NAME: #BNB/USDT

LONG SET-UP

LAVERAGE: 5-10X

#BNB is forming a Descending channel on daily time frame and already broke that and looking bullish. So buy some #BNB in our buy zone and hold it for good profit.

Entry: 406 - 360$(Buy partially)

Target: 415 - 425 - 435 - 445 - 470 - 490 - 520 - 540 - 570 - 600$(Short-mid term)

Stoploss: 320$",0.12010443864229765,0.16449086161879894,10,0.5079365079365079,0.6666666666666666,0.8253968253968254,0.9841269841269841,1.380952380952381,1.6984126984126984,2.1746031746031744,2.492063492063492,2.9682539682539684,3.4444444444444446,,,,
348,2022-03-03T09:34:10,VET,USDT,long,"[0.053, 0.047]",0.05,0.042,"[0.056, 0.058, 0.06, 0.062, 0.066, 0.07, 0.076, 0.082, 0.09, 0.1]","COIN NAME: #VET/USDT

LONG SET-UP

LAVERAGE: 5-10X

#VET breaking the trend line on daily time frame and looking bullish. So buy a bag of #VET in our buy zone and hold it for good profit.

Entry: 0.053 - 0.047$(Buy partially)

Target: 0.056 - 0.058 - 0.060 - 0.062 - 0.066 - 0.070 - 0.076 - 0.082 - 0.090 - 0.100$(Short-mid term)

Stoploss: 0.042$",0.11999999999999997,0.16,10,0.7499999999999998,1.0,1.2499999999999993,1.4999999999999996,2.0,2.5000000000000004,3.2499999999999996,4.0,4.999999999999999,6.25,,,,
351,2022-03-05T12:05:19,TRX,USDT,long,"[0.0589, 0.056]",0.05745,0.053,"[0.0595, 0.0605, 0.0615, 0.0625, 0.065, 0.068, 0.072, 0.076, 0.08]","#COIN NAME: TRX/USDT

LONG SET-UP

LAVERAGE: 5-10X

#TRX  formed a Bull flag on daily time frame and already Breaked that. Now it resting the pattern and after successful retest we may see bullish move on #TRX. So buy some #TRX in our buy zone and hold it for good profit.

Entry: 0.05890 - 0.05600$(Buy partially)

Target: 0.05950 - 0.06050 - 0.06150 - 0.06250 - 0.06500 - 0.06800 - 0.07200 - 0.07600 - 0.08000$(Short-Mid term)

Stoploss: 0.05300$",0.05047867711053089,0.07745865970409056,9,0.4606741573033697,0.6853932584269653,0.9101123595505608,1.1348314606741563,1.6966292134831453,2.370786516853932,3.2696629213483113,4.168539325842693,5.067415730337076,,,,,
354,2022-03-06T07:42:37,SAND,USDT,long,"[2.98, 2.5]",2.74,2.2,"[3.05, 3.1, 3.15, 3.2, 3.35, 3.5, 3.6, 4.0, 5.0, 6.0, 7.0, 8.0]","COIN NAME: #SAND/USDT

LONG SET-UP

LAVERAGE: 5-10X

#SAND is forming a Falling Wedge pattern on daily time frame and now moving inside there. It many time bounced back from its support zone and now it testing that support zone. So we may seen some bullish move on #SAND. So buy some #SAND in our given buy zone and hold it for good profit.

Entry: 2.98 - 2.50$(Buy partially)

Target: 3.05 - 3.10 - 3.15 - 3.20 - 3.35 - 3.50 - 3.60 - 4.00$(Short-mid term)

Long term: 5.0 - 6.0 - 7.0 - 8.0$

Stoploss: 2.20$",0.1751824817518248,0.19708029197080293,12,0.5740740740740733,0.6666666666666664,0.7592592592592586,0.8518518518518517,1.1296296296296293,1.407407407407407,1.5925925925925923,2.3333333333333326,4.185185185185184,6.037037037037036,7.888888888888888,9.74074074074074,,
355,2022-03-07T10:09:16,ETH,USDT,short,"[2540.0, 2700.0]",2620.0,2850.0,"[2480.0, 2440.0, 2400.0, 2360.0, 2300.0, 2200.0, 2100.0, 2000.0]","COIN NAME: #ETH/USDT

SHORT SET-UP

LAVERAGE: 5-10X

#ETH already broke the symmetrical Traingle and looking Bearish. So short some #ETH in our entry zone and hold it for good profit.

Entry: 2540$ - 2700$(Enter partially)

Target: 2480 - 2440 - 2400 - 2360 - 2300 - 2200 - 2100 - 2000$(Short term)

Stoploss: 2850$",0.061068702290076333,0.08778625954198473,8,0.6086956521739131,0.782608695652174,0.9565217391304348,1.1304347826086956,1.391304347826087,1.826086956521739,2.260869565217391,2.6956521739130435,,,,,,
358,2022-03-09T03:42:27,DASH,USDT,long,"[99.0, 85.0]",92.0,75.0,"[102.0, 104.0, 106.0, 108.0, 116.0, 128.0, 140.0, 160.0, 180.0, 200.0]","COIN NAME: #DASH/USDT

LONG SET-UP

LAVERAGE: 5-10X

ENTRY: 99 - 85$(Buy partially)

TARGET: 102 - 104 - 106 - 108 - 116 - 128 - 140 - 160 - 180 - 200$(Short-mid term) 

STOPLOSS: 75$",0.15217391304347827,0.18478260869565216,10,0.5882352941176471,0.7058823529411765,0.8235294117647058,0.9411764705882353,1.411764705882353,2.1176470588235294,2.823529411764706,4.0,5.176470588235294,6.352941176470588,,,,
361,2022-03-13T20:18:57,ZEN,USDT,long,"[37.8, 35.0]",36.4,32.0,"[39.0, 39.5, 40.0, 40.5, 42.0, 44.0, 46.0, 49.0, 56.0, 60.0, 66.0, 72.0, 76.0, 80.0]","COIN NAME: #ZEN/USDT

LONG SET-UP

LAVERAGE: 5-10X

Entry: 37.8 - 35$(Buy partially)

Target: 39.0 - 39.5 - 40.0 - 40.5 - 42 - 44 - 46 - 49 - 56 - 60$(Short-mid term)

Long term: 66 - 72 - 76 - 80$

Stoploss: 32.0$",0.07692307692307684,0.12087912087912084,14,0.5909090909090914,0.7045454545454551,0.8181818181818188,0.9318181818181824,1.2727272727272734,1.7272727272727282,2.181818181818183,2.863636363636365,4.454545454545456,5.363636363636366,6.72727272727273,8.090909090909093,9.000000000000004,9.909090909090912
366,2022-03-16T21:24:17,BAKE,USDT,long,"[0.55, 0.52]",0.535,0.5,"[0.56, 0.57, 0.58, 0.59, 0.61, 0.64, 0.68, 0.74, 0.8]","COIN NAME: #BAKE/USDT

LONG SET-UP

LAVERAGE: 5-10X

Entry: 0.55 - 0.52$(Buy partially)

Target: 0.56 - 0.57 - 0.58 - 0.59 - 0.61 - 0.64 - 0.68 - 0.74 - 0.80$(Short-mid term)

Stoploss: 0.50$",0.056074766355140235,0.0654205607476636,9,0.7142857142857143,0.9999999999999968,1.2857142857142825,1.5714285714285683,2.1428571428571397,2.999999999999997,4.14285714285714,5.8571428571428505,7.571428571428565,,,,,
370,2022-03-17T07:36:21,SXP,USDT,long,"[1.35, 1.25]",1.3,1.2,"[1.38, 1.4, 1.42, 1.44, 1.48, 1.54, 1.62, 1.74, 1.9, 2.2]","COIN NAME: #SXP/USDT

LONG SET-UP

LAVERAGE: 5-10X

Entry: 1.35 - 1.25$(Buy partially)

Target: 1.38 - 1.40 - 1.42 - 1.44 - 1.48 - 1.54 - 1.62 - 1.74 - 1.90 - 2.20$(Short-mid term)

Stoploss: 1.20$",0.07692307692307698,0.07692307692307698,10,0.7999999999999978,0.9999999999999978,1.1999999999999977,1.3999999999999977,1.7999999999999978,2.3999999999999977,3.199999999999998,4.399999999999996,5.999999999999994,8.999999999999993,,,,
377,2022-03-19T11:48:40,ETC,USDT,long,"[29.4, 27.0]",28.2,25.0,"[30.0, 30.5, 31.0, 31.5, 33.0, 35.0, 37.0, 40.0, 43.0]","COIN NAME: #ETC/USDT

LONG SET-UP

LAVERAGE: 5-10X

Entry: 29.4 - 27.0$(Buy partially)

Target: 30.0 - 30.5 - 31.0 - 31.5 - 33.0 - 35.0 - 37.0 - 40.0 - 43.0$(Short-mid term)

Stoploss: 25.0$",0.08510638297872336,0.11347517730496452,9,0.5625000000000003,0.7187500000000003,0.8750000000000004,1.0312500000000004,1.5000000000000007,2.125000000000001,2.750000000000001,3.687500000000001,4.625000000000001,,,,,
386,2022-03-21T16:42:32,XRP,USDT,long,"[0.81, 0.75]",0.78,0.67,"[0.83, 0.84, 0.85, 0.86, 0.9, 0.95, 1.0, 1.1, 1.2, 1.3]","COIN NAME: #XRP/USDT

LONG SET-UP

LAVERAGE: 5-10X

Entry: 0.81 - 0.75$(Buy partially)

Target: 0.83 - 0.84 - 0.85 - 0.86 - 0.90 - 0.95 - 1.00 - 1.10 - 1.20 - 1.30$(Short-mid term)

Stoploss: 0.67$",0.07692307692307698,0.141025641025641,10,0.454545454545454,0.545454545454545,0.636363636363636,0.727272727272727,1.090909090909091,1.545454545454545,2.0,2.90909090909091,3.818181818181818,4.727272727272728,,,,
387,2022-03-21T16:58:39,MATIC,USDT,long,"[1.47, 1.4]",1.435,1.3,"[1.49, 1.51, 1.53, 1.55, 1.6, 1.68, 1.78, 1.9, 2.0, 2.2]","COIN NAME: MATIC/USDT

LONG SET-UP

LAVERAGE: 5-10X

Entry: 1.47 - 1.40$(Buy partially)

Target: 1.49 - 1.51 - 1.53 - 1.55 - 1.60 - 1.68 - 1.78 - 1.90 - 2.00 - 2.20$(Short term)

Stoploss: 1.30$",0.04878048780487809,0.09407665505226481,10,0.40740740740740694,0.5555555555555551,0.7037037037037035,0.8518518518518517,1.2222222222222223,1.8148148148148138,2.5555555555555554,3.4444444444444433,4.185185185185184,5.666666666666667,,,,
397,2022-03-22T12:25:27,AVAX,USDT,long,"[88.0, 80.0]",84.0,72.0,"[90.0, 92.0, 93.0, 94.0, 98.0, 104.0, 110.0, 118.0, 130.0, 140.0]","COIN NAME: #AVAX/USDT 

LONG SET-UP

LAVERAGE: 5-10X

#AVAX already broke the Symmetrical Traingle on daily time frame and looking bullish. So buy some #AVAX in our buy zone and hold it for good profit.

Entry: 88 - 80$(Buy partially)

Target: 90 - 92 - 93 - 94 - 98 - 104 - 110 - 118 - 130 - 140$+(Short-Mid term)

Stoploss: 72$",0.09523809523809523,0.14285714285714285,10,0.5,0.6666666666666666,0.75,0.8333333333333334,1.1666666666666667,1.6666666666666667,2.1666666666666665,2.8333333333333335,3.8333333333333335,4.666666666666667,,,,
